sbj	rsp	eye	sta	rt
s20	1	EC	new	1.890100e+03
s20	1	EC	new	2.148300e+03
s20	1	EC	new	1.990500e+03
s20	1	EC	old	1.181500e+03
s20	1	EC	old	1.466700e+03
s20	1	EC	new	1.609800e+03
s20	1	EC	old	1.815900e+03
s20	0	EC	old	2178
s20	1	EC	old	1.425100e+03
s20	1	EC	new	1.416200e+03
s20	1	EC	old	1.695400e+03
s20	1	EC	old	1.584400e+03
s20	1	EC	old	1.351600e+03
s20	1	EC	new	1.386800e+03
s20	1	EC	old	1.207800e+03
s20	1	EC	old	1427
s20	1	EC	new	2.028100e+03
s20	1	EC	old	1.563200e+03
s20	1	EC	new	2.276300e+03
s20	1	EC	new	1.494400e+03
s20	1	EC	old	1.291500e+03
s20	1	EC	new	1.369700e+03
s20	0	EC	old	1.752800e+03
s20	1	EC	old	1.623900e+03
s20	1	EC	old	1784
s20	1	EC	new	1.715200e+03
s20	1	EC	old	1.669300e+03
s20	1	EC	old	1.408400e+03
s20	0	EC	new	1.363500e+03
s20	1	EC	new	1.776600e+03
s20	1	EC	old	1.163800e+03
s20	1	EC	old	9.698000e+02
s20	1	EC	old	1032
s20	1	EC	new	1384
s20	0	EC	new	1.443200e+03
s20	1	EC	new	1.748300e+03
s20	1	EC	new	1.387400e+03
s20	1	EC	old	1.323600e+03
s20	1	EC	new	1.971700e+03
s20	1	EC	new	1.145800e+03
s20	1	EC	new	1.390900e+03
s20	1	EC	old	1965
s20	1	EC	old	1.400100e+03
s20	0	EC	old	1.576300e+03
s20	1	EC	new	1.101300e+03
s20	1	EC	new	1.007500e+03
s20	1	EC	new	1.939600e+03
s20	1	EC	new	7.957000e+02
s20	1	EC	old	1.137800e+03
s20	1	EC	new	1.277600e+03
s20	1	EC	new	1.239700e+03
s20	0	EC	old	1.301900e+03
s20	1	EC	old	1846
s20	1	EC	old	1.257100e+03
s20	1	EC	old	1.036100e+03
s20	1	EC	new	1.138300e+03
s20	1	EC	new	1.599500e+03
s20	1	EC	old	1.132500e+03
s20	1	EC	new	1.098600e+03
s20	1	EC	old	1.149800e+03
s20	1	EC	new	1.245800e+03
s20	1	EC	new	1225
s20	1	EC	new	1184
s20	1	EC	old	1.349200e+03
s20	0	EC	new	1.842400e+03
s20	1	EC	old	1.150600e+03
s20	1	EC	new	1.258700e+03
s20	1	EC	old	1.433700e+03
s20	0	EC	old	2.305800e+03
s20	1	EC	new	1301
s20	1	EC	new	1.324200e+03
s20	1	EC	old	1.130200e+03
s20	1	EC	new	1.273300e+03
s20	1	EC	old	9.364000e+02
s20	1	EC	old	1.102600e+03
s20	1	EC	old	1.132700e+03
s20	1	EC	old	9.597000e+02
s20	1	EC	new	1009
s20	1	EC	old	726
s20	1	EC	old	9.942000e+02
s20	1	EC	old	1.164300e+03
s20	1	EC	old	1.325400e+03
s20	1	EC	new	1.090600e+03
s20	1	EC	old	1.436600e+03
s20	1	EC	old	1.679700e+03
s20	1	EC	old	7.909000e+02
s20	0	EC	new	1.183900e+03
s20	0	EC	new	1.181100e+03
s20	0	EC	old	1.307200e+03
s20	1	EC	new	1.820300e+03
s20	0	EC	old	9.394000e+02
s20	1	EC	old	1.459600e+03
s20	0	EC	old	1.001600e+03
s20	1	EC	new	9.688000e+02
s20	1	EC	new	9.489000e+02
s20	1	EC	old	1369
s20	1	EC	new	9.351000e+02
s20	1	EC	new	1.268200e+03
s20	1	EC	new	1.359400e+03
s20	1	EO	new	1.336600e+03
s20	1	EO	new	1.150600e+03
s20	1	EO	old	8.798000e+02
s20	0	EO	new	1.219900e+03
s20	1	EO	old	938
s20	1	EO	new	1.147300e+03
s20	1	EO	old	1.236200e+03
s20	1	EO	old	1.003400e+03
s20	1	EO	old	1.546500e+03
s20	1	EO	old	9.176000e+02
s20	1	EO	old	1.181700e+03
s20	1	EO	old	1.430900e+03
s20	1	EO	old	1.006900e+03
s20	1	EO	old	9.781000e+02
s20	1	EO	old	9.072000e+02
s20	1	EO	new	1.742400e+03
s20	1	EO	old	8.954000e+02
s20	1	EO	new	1.456600e+03
s20	0	EO	new	1.731600e+03
s20	0	EO	new	1.856800e+03
s20	1	EO	new	1.345900e+03
s20	1	EO	new	1497
s20	1	EO	new	1.454300e+03
s20	1	EO	new	2.075200e+03
s20	1	EO	new	1.514400e+03
s20	1	EO	new	1.693400e+03
s20	1	EO	old	1.874600e+03
s20	1	EO	old	1.500700e+03
s20	1	EO	new	1.599800e+03
s20	1	EO	new	1.563900e+03
s20	1	EO	new	1.420100e+03
s20	1	EO	old	1.265100e+03
s20	0	EO	new	1.145300e+03
s20	1	EO	new	1.160400e+03
s20	1	EO	new	1.646500e+03
s20	1	EO	new	1.546600e+03
s20	1	EO	new	1.087800e+03
s20	1	EO	old	9.729000e+02
s20	1	EO	new	1256
s20	1	EO	old	1.549200e+03
s20	1	EO	new	1.419200e+03
s20	1	EO	old	1.273400e+03
s20	1	EO	old	1.539400e+03
s20	1	EO	new	1.469600e+03
s20	1	EO	new	1.366700e+03
s20	1	EO	new	2.036800e+03
s20	0	EO	old	1.514900e+03
s20	1	EO	old	1.635100e+03
s20	1	EO	old	1.682100e+03
s20	1	EO	new	2.304300e+03
s20	1	EO	old	2.412600e+03
s20	1	EO	old	1.118600e+03
s20	1	EO	old	9.227000e+02
s20	1	EO	new	1.226900e+03
s20	1	EO	new	1184
s20	1	EO	old	1.186200e+03
s20	1	EO	old	1.032300e+03
s20	1	EO	new	1.763200e+03
s20	1	EO	new	1.321500e+03
s20	1	EO	new	1.453500e+03
s20	1	EO	new	1.048700e+03
s20	1	EO	new	1.072800e+03
s20	1	EO	old	1.027900e+03
s20	1	EO	new	1176
s20	1	EO	new	1.518200e+03
s20	0	EO	old	1.385300e+03
s20	1	EO	old	9.724000e+02
s20	1	EO	old	8.406000e+02
s20	1	EO	new	8.366000e+02
s20	0	EO	new	1.137800e+03
s20	1	EO	new	1.781800e+03
s20	1	EO	new	1431
s20	1	EO	new	1.373100e+03
s20	1	EO	new	1.110300e+03
s20	1	EO	new	1.562300e+03
s20	1	EO	old	1.081500e+03
s20	1	EO	old	8.726000e+02
s20	1	EO	new	1.333700e+03
s20	1	EO	new	9.928000e+02
s20	0	EO	new	1.484900e+03
s20	1	EO	old	1.094100e+03
s20	0	EO	new	1.352100e+03
s20	1	EO	new	1.634300e+03
s20	1	EO	old	1.144400e+03
s20	1	EO	old	1.133500e+03
s20	0	EO	new	1.098600e+03
s20	1	EO	new	1.674800e+03
s20	1	EO	new	2.107800e+03
s20	1	EO	old	1508
s20	1	EO	new	1.057200e+03
s20	1	EO	old	2.072200e+03
s20	1	EO	new	1.133400e+03
s20	0	EO	new	1.150500e+03
s20	1	EO	new	1.587600e+03
s20	1	EO	new	1.221700e+03
s20	0	EO	new	1.486800e+03
s20	1	EO	old	1.219900e+03
s20	0	EO	new	1.803100e+03
s20	1	EO	old	1.210100e+03
s20	0	EO	new	1.514300e+03
s22	1	EO	old	1.626600e+03
s22	1	EO	new	2.854800e+03
s22	1	EO	old	1.145900e+03
s22	1	EO	old	1406
s22	1	EO	old	1.291200e+03
s22	1	EO	old	9.352000e+02
s22	1	EO	old	1.069400e+03
s22	1	EO	new	1.420500e+03
s22	1	EO	new	9.027000e+02
s22	1	EO	new	1.104700e+03
s22	1	EO	old	1.334900e+03
s22	1	EO	old	1.325900e+03
s22	1	EO	old	1.116100e+03
s22	1	EO	old	3.036200e+03
s22	1	EO	new	1.232300e+03
s22	1	EO	old	1.056400e+03
s22	0	EO	old	1.442600e+03
s22	1	EO	old	1.426600e+03
s22	1	EO	old	9.678000e+02
s22	1	EO	new	1195
s22	1	EO	old	1241
s22	1	EO	new	1.201200e+03
s22	1	EO	new	2.985200e+03
s22	1	EO	new	1.124400e+03
s22	1	EO	new	1.208500e+03
s22	1	EO	old	1.129600e+03
s22	1	EO	new	3.198700e+03
s22	1	EO	new	1.872800e+03
s22	1	EO	old	9.389000e+02
s22	1	EO	old	1.107100e+03
s22	1	EO	new	1.420200e+03
s22	1	EO	new	1.448300e+03
s22	1	EO	old	1.371400e+03
s22	1	EO	old	1.260600e+03
s22	1	EO	old	1.349600e+03
s22	1	EO	new	1.245800e+03
s22	1	EO	new	9.218000e+02
s22	0	EO	new	1947
s22	1	EO	new	1.341100e+03
s22	1	EO	old	1.075200e+03
s22	1	EO	new	1.203400e+03
s22	1	EO	old	1.128500e+03
s22	1	EO	new	1.126600e+03
s22	0	EO	old	2.051700e+03
s22	1	EO	new	1.242800e+03
s22	1	EO	old	1.111900e+03
s22	0	EO	old	2.050100e+03
s22	1	EO	new	1.076200e+03
s22	1	EO	new	1.235300e+03
s22	1	EO	old	1.076500e+03
s22	1	EC	old	2.095100e+03
s22	1	EC	old	9.813000e+02
s22	1	EC	new	1.730300e+03
s22	1	EC	old	1.035500e+03
s22	1	EC	new	1.262500e+03
s22	1	EC	old	1.121700e+03
s22	1	EC	old	1.987800e+03
s22	1	EC	old	907
s22	1	EC	old	877
s22	1	EC	new	1.190200e+03
s22	0	EC	old	1.215200e+03
s22	1	EC	new	1.313400e+03
s22	1	EC	new	2.850500e+03
s22	1	EC	old	1.797700e+03
s22	1	EC	old	1.353800e+03
s22	0	EC	new	1.122900e+03
s22	1	EC	old	9.311000e+02
s22	1	EC	new	1.369100e+03
s22	1	EC	new	1.121300e+03
s22	0	EC	old	1.788300e+03
s22	1	EC	new	1.920500e+03
s22	1	EC	old	1.095600e+03
s22	1	EC	old	1.073700e+03
s22	0	EC	old	1.552800e+03
s22	1	EC	old	3.507900e+03
s22	1	EC	old	1515
s22	1	EC	new	8.482000e+02
s22	1	EC	old	9.873000e+02
s22	1	EC	old	9.184000e+02
s22	1	EC	new	1.293500e+03
s22	1	EC	new	1.197600e+03
s22	1	EC	old	1.196800e+03
s22	1	EC	old	1.134900e+03
s22	1	EC	new	877
s22	1	EC	new	1.013100e+03
s22	1	EC	new	9.602000e+02
s22	1	EC	old	8.113000e+02
s22	1	EC	new	1.219500e+03
s22	1	EC	old	1.395500e+03
s22	1	EC	old	1.007700e+03
s22	0	EC	old	1.097800e+03
s22	1	EC	old	1.320900e+03
s22	1	EC	old	970
s22	1	EC	new	1.025200e+03
s22	1	EC	new	1.040200e+03
s22	1	EC	new	2.785400e+03
s22	1	EC	new	1.272500e+03
s22	1	EC	new	1.179600e+03
s22	1	EC	old	9.268000e+02
s22	1	EC	new	1.273900e+03
s22	0	EO	new	1.819300e+03
s22	1	EO	new	1.264400e+03
s22	1	EO	old	1.197500e+03
s22	0	EO	old	1.651700e+03
s22	1	EO	new	1.322800e+03
s22	1	EO	old	1.016900e+03
s22	0	EO	old	2849
s22	1	EO	old	1.243100e+03
s22	1	EO	old	1.301300e+03
s22	1	EO	old	1.213400e+03
s22	1	EO	new	1.591500e+03
s22	1	EO	new	1.489600e+03
s22	1	EO	old	1.758700e+03
s22	1	EO	old	1.421800e+03
s22	1	EO	old	1265
s22	1	EO	new	2198
s22	1	EO	old	9.372000e+02
s22	1	EO	new	1.464300e+03
s22	1	EO	new	1.115400e+03
s22	1	EO	old	1.018500e+03
s22	1	EO	old	1.786700e+03
s22	0	EO	new	1.004700e+03
s22	0	EO	old	1.223900e+03
s22	1	EO	new	1.128100e+03
s22	1	EO	new	2.358100e+03
s22	0	EO	new	2.799300e+03
s22	1	EO	new	2.229500e+03
s22	1	EO	old	1.419500e+03
s22	0	EO	old	1.030600e+03
s22	1	EO	new	1.335800e+03
s22	1	EO	new	1.374800e+03
s22	1	EO	old	1.117900e+03
s22	1	EO	old	9.631000e+02
s22	0	EO	new	1.092200e+03
s22	1	EO	old	1.371300e+03
s22	1	EO	old	1.052400e+03
s22	1	EO	new	1.880500e+03
s22	1	EO	new	1.592700e+03
s22	1	EO	new	2.779800e+03
s22	0	EO	new	3.252900e+03
s22	1	EO	new	1.175100e+03
s22	1	EO	new	1.826100e+03
s22	1	EO	new	1.301300e+03
s22	0	EO	new	1.977500e+03
s22	1	EO	new	2.151500e+03
s22	1	EO	old	1.115500e+03
s22	1	EO	old	1.281800e+03
s22	1	EO	new	1.227800e+03
s22	1	EO	old	1776
s22	1	EO	new	1312
s22	0	EC	old	1.677700e+03
s22	1	EC	new	1.087900e+03
s22	1	EC	old	1.224900e+03
s22	0	EC	old	2.072100e+03
s22	1	EC	new	1.502300e+03
s22	0	EC	old	2.977400e+03
s22	1	EC	old	1.079500e+03
s22	1	EC	old	1.752600e+03
s22	1	EC	new	1.792700e+03
s22	1	EC	old	1.073800e+03
s22	1	EC	old	1282
s22	0	EC	old	1912
s22	1	EC	new	9.712000e+02
s22	0	EC	old	3.578300e+03
s22	1	EC	new	1.425400e+03
s22	0	EC	old	1.512500e+03
s22	1	EC	old	9.517000e+02
s22	1	EC	new	1.740700e+03
s22	1	EC	old	8.189000e+02
s22	0	EC	old	2007
s22	1	EC	old	8.751000e+02
s22	1	EC	old	1.002300e+03
s22	1	EC	new	1.579300e+03
s22	1	EC	old	1.302500e+03
s22	1	EC	old	1.194600e+03
s22	1	EC	new	2.030700e+03
s22	1	EC	old	2.584800e+03
s22	1	EC	old	1.133900e+03
s22	1	EC	new	1065
s22	1	EC	new	1.720200e+03
s22	1	EC	new	1.388300e+03
s22	1	EC	old	2.808400e+03
s22	1	EC	new	1.129500e+03
s22	0	EC	new	2.184600e+03
s22	0	EC	new	1.990700e+03
s22	1	EC	old	2.008900e+03
s22	1	EC	old	1.121900e+03
s22	1	EC	old	8.421000e+02
s22	1	EC	old	1.524300e+03
s22	1	EC	old	9.413000e+02
s22	1	EC	old	1.131500e+03
s22	1	EC	new	1.048600e+03
s22	1	EC	new	2.155700e+03
s22	1	EC	old	1.616800e+03
s22	1	EC	new	1.404900e+03
s22	1	EC	new	2235
s22	1	EC	old	1.213200e+03
s22	0	EC	old	1.574200e+03
s22	0	EC	new	1.909400e+03
s22	1	EC	new	1.240500e+03
s22	0	EO	new	1.970900e+03
s22	1	EO	new	1118
s22	1	EO	new	1.084100e+03
s22	1	EO	new	1.510200e+03
s22	0	EO	new	1.037400e+03
s22	0	EO	new	1.727400e+03
s22	1	EO	new	1.238600e+03
s22	1	EO	old	1.346700e+03
s22	1	EO	new	1.177900e+03
s22	1	EO	old	1.048900e+03
s22	1	EO	new	1220
s22	1	EO	old	1.786100e+03
s22	1	EO	old	1.322300e+03
s22	1	EO	old	8.295000e+02
s22	1	EO	new	1.342500e+03
s22	1	EO	old	1.226600e+03
s22	1	EO	old	8.928000e+02
s22	1	EO	new	1.408800e+03
s22	0	EO	new	1186
s22	1	EO	new	1838
s22	1	EO	new	1.352200e+03
s22	0	EO	new	1.280300e+03
s22	1	EO	new	1.286400e+03
s22	1	EO	new	1.994500e+03
s22	1	EO	old	1.942600e+03
s22	1	EO	old	1.268800e+03
s22	1	EO	new	1.068900e+03
s22	1	EO	old	1.123100e+03
s22	1	EO	old	9.471000e+02
s22	1	EO	old	1.474300e+03
s22	0	EO	old	2.227300e+03
s22	1	EO	old	1.030500e+03
s22	1	EO	old	9.856000e+02
s22	1	EO	old	9.438000e+02
s22	1	EO	new	1.458800e+03
s22	1	EO	old	1055
s22	1	EO	new	1362
s22	1	EO	new	2.447200e+03
s22	1	EO	old	1.147400e+03
s22	1	EO	new	1.484400e+03
s22	1	EO	new	1.267600e+03
s22	0	EO	old	1.295700e+03
s22	1	EO	old	2.231800e+03
s22	1	EO	old	1.527900e+03
s22	1	EO	new	2983
s22	1	EO	new	2.586100e+03
s22	1	EO	new	1.011300e+03
s22	0	EO	old	1.432500e+03
s22	0	EO	old	1.108500e+03
s22	0	EO	new	1.160600e+03
s22	1	EO	new	1.313700e+03
s22	1	EO	new	1.122800e+03
s22	1	EO	new	829
s22	1	EO	old	931
s22	1	EO	old	1.187200e+03
s22	1	EO	old	1.694300e+03
s22	1	EO	new	1.141400e+03
s22	1	EO	new	2.083500e+03
s22	1	EO	old	9.537000e+02
s22	1	EO	new	1.790700e+03
s22	1	EO	old	1.171900e+03
s22	1	EO	new	1587
s22	1	EO	new	1.655100e+03
s22	1	EO	new	1.717200e+03
s22	1	EO	old	1.046400e+03
s22	1	EO	old	1.448400e+03
s22	1	EO	old	1.222600e+03
s22	1	EO	new	1.048700e+03
s22	0	EO	new	1.419800e+03
s22	0	EO	old	1056
s22	1	EO	new	1527
s22	1	EO	new	1.029200e+03
s22	1	EO	old	1.172300e+03
s22	1	EO	new	1.032400e+03
s22	1	EO	old	1.011500e+03
s22	1	EO	old	1.252700e+03
s22	1	EO	old	1.419700e+03
s22	1	EO	old	1.150900e+03
s22	1	EO	new	9.419000e+02
s22	0	EO	new	1.331100e+03
s22	1	EO	old	1.140200e+03
s22	1	EO	old	1.475400e+03
s22	0	EO	new	1.743400e+03
s22	1	EO	new	1.073600e+03
s22	1	EO	old	1.143700e+03
s22	1	EO	old	1.507800e+03
s22	1	EO	old	8.899000e+02
s22	1	EO	old	1438
s22	1	EO	old	2.645200e+03
s22	1	EO	new	2.095300e+03
s22	1	EO	new	1.449400e+03
s22	0	EO	old	1.780500e+03
s22	1	EO	old	9.537000e+02
s22	0	EO	old	2.490700e+03
s22	1	EO	new	1.089900e+03
s22	0	EO	old	842
s22	0	EO	new	1.234100e+03
s22	1	EO	new	2.475100e+03
s22	0	EO	old	2.612300e+03
s22	1	EO	new	1.779400e+03
s22	1	EC	new	9.811000e+02
s22	1	EC	new	7.852000e+02
s22	1	EC	old	1.670400e+03
s22	1	EC	old	8.015000e+02
s22	1	EC	old	2.656600e+03
s22	1	EC	new	1.185700e+03
s22	1	EC	old	9.688000e+02
s22	1	EC	old	1103
s22	0	EC	new	1349
s22	1	EC	old	1.124200e+03
s22	1	EC	old	1.176300e+03
s22	1	EC	old	9.704000e+02
s22	0	EC	new	1.129500e+03
s22	1	EC	old	1.176700e+03
s22	1	EC	old	9.387000e+02
s22	1	EC	new	1.004900e+03
s22	1	EC	old	1.123900e+03
s22	1	EC	new	1.404100e+03
s22	1	EC	old	9.822000e+02
s22	1	EC	old	9.395000e+02
s22	1	EC	new	1.227500e+03
s22	1	EC	new	1.045600e+03
s22	1	EC	new	9.657000e+02
s22	1	EC	new	1.669800e+03
s22	1	EC	new	1085
s22	1	EC	new	1012
s22	1	EC	old	1.806200e+03
s22	1	EC	old	1.248200e+03
s22	1	EC	new	1.051400e+03
s22	1	EC	new	2.187500e+03
s22	1	EC	new	1.216700e+03
s22	0	EC	new	1.404700e+03
s22	1	EC	old	1.007900e+03
s22	1	EC	new	1.250900e+03
s22	1	EC	new	1.231100e+03
s22	1	EC	new	2.001200e+03
s22	0	EC	old	1.139300e+03
s22	1	EC	old	1.190400e+03
s22	1	EC	new	1.393500e+03
s22	1	EC	old	1.219700e+03
s22	1	EC	new	2.042800e+03
s22	1	EC	old	1363
s22	0	EC	new	1741
s22	1	EC	new	3.288200e+03
s22	1	EC	new	1.875200e+03
s22	1	EC	new	2.622400e+03
s22	1	EC	new	1.495500e+03
s22	1	EC	old	9.596000e+02
s22	1	EC	old	1.359700e+03
s22	1	EC	new	1.343900e+03
s22	1	EC	old	9.555000e+02
s22	1	EC	old	1.090700e+03
s22	1	EC	old	1.044900e+03
s22	1	EC	new	1.333900e+03
s22	1	EC	new	1.301100e+03
s22	1	EC	old	1.041100e+03
s22	1	EC	old	1.741300e+03
s22	1	EC	new	2.056400e+03
s22	1	EC	new	1.979500e+03
s22	0	EC	old	2.800600e+03
s22	1	EC	new	1.181800e+03
s22	0	EC	old	2.109800e+03
s22	0	EC	new	1067
s22	1	EC	new	2088
s22	0	EC	old	1.320200e+03
s22	1	EC	new	2.047400e+03
s22	1	EC	old	1.430400e+03
s22	0	EC	new	1.057600e+03
s22	1	EC	new	2.080700e+03
s22	0	EC	new	2.882800e+03
s22	1	EC	new	1.116900e+03
s22	1	EC	new	1.453100e+03
s22	0	EC	old	1.063200e+03
s22	1	EC	new	8.313000e+02
s22	1	EC	new	2.927500e+03
s22	1	EC	old	1.406500e+03
s22	1	EC	old	1.170600e+03
s22	1	EC	new	2.827800e+03
s22	1	EC	new	1.633900e+03
s22	1	EC	old	1046
s22	1	EC	old	7.961000e+02
s22	0	EC	new	1.550200e+03
s22	1	EC	new	1.373400e+03
s22	0	EC	new	2.325400e+03
s22	1	EC	old	1.333600e+03
s22	1	EC	old	9.597000e+02
s22	0	EC	old	1.706800e+03
s22	0	EC	old	1.529900e+03
s22	1	EC	old	1.339100e+03
s22	1	EC	new	2.239200e+03
s22	1	EC	old	9.733000e+02
s22	1	EC	new	1.809500e+03
s22	1	EC	old	1.396500e+03
s22	1	EC	new	9.986000e+02
s22	0	EC	old	1.773700e+03
s22	1	EC	old	1.306900e+03
s22	1	EC	old	1056
s22	1	EC	old	1.064200e+03
s22	0	EC	new	3.284200e+03
s22	1	EC	old	1.130400e+03
s23	1	EO	old	3.320400e+03
s23	1	EO	new	1.963500e+03
s23	0	EO	new	1.572600e+03
s23	1	EO	old	1.960800e+03
s23	1	EO	old	1.017800e+03
s23	1	EO	old	829
s23	0	EO	new	1.767100e+03
s23	1	EO	new	2.115200e+03
s23	1	EO	new	1.265400e+03
s23	1	EO	new	1.565400e+03
s23	0	EO	new	2.142600e+03
s23	1	EO	old	9.087000e+02
s23	1	EO	old	1.912800e+03
s23	1	EO	old	2.398900e+03
s23	1	EO	new	1.352100e+03
s23	0	EO	new	1.791200e+03
s23	1	EO	new	1.182300e+03
s23	1	EO	old	1.147400e+03
s23	0	EO	new	1.338500e+03
s23	1	EO	new	1.879600e+03
s23	0	EO	new	2.806800e+03
s23	1	EO	new	1.213800e+03
s23	1	EO	new	2063
s23	1	EO	new	1.774100e+03
s23	1	EO	new	1.247200e+03
s23	1	EO	old	1.170300e+03
s23	1	EO	new	1.419400e+03
s23	1	EO	new	1.253600e+03
s23	0	EO	new	2.441700e+03
s23	0	EO	new	1.484900e+03
s23	0	EO	old	1.680900e+03
s23	1	EO	new	1.236100e+03
s23	0	EO	new	2.496100e+03
s23	1	EO	old	1.301300e+03
s23	1	EO	old	2.221400e+03
s23	1	EO	new	1.620500e+03
s23	1	EO	new	8.356000e+02
s23	0	EO	new	1.849800e+03
s23	1	EO	new	1.239800e+03
s23	1	EO	old	2200
s23	1	EO	new	1.887200e+03
s23	0	EO	new	1.299200e+03
s23	1	EO	new	1.705400e+03
s23	1	EO	new	1.123500e+03
s23	1	EO	new	9.406000e+02
s23	1	EO	old	1.115600e+03
s23	1	EO	new	9.638000e+02
s23	1	EO	new	2.146900e+03
s23	1	EO	new	2.220100e+03
s23	1	EO	old	1.010100e+03
s23	0	EC	new	1996
s23	1	EC	old	2.183100e+03
s23	1	EC	new	1.684200e+03
s23	1	EC	old	1.017300e+03
s23	1	EC	new	1.618400e+03
s23	1	EC	old	9.236000e+02
s23	1	EC	old	1.571800e+03
s23	1	EC	old	1.009800e+03
s23	1	EC	old	2.503900e+03
s23	1	EC	new	1317
s23	1	EC	new	1.988100e+03
s23	1	EC	new	1.132200e+03
s23	1	EC	new	1.174300e+03
s23	0	EC	new	3.210500e+03
s23	1	EC	old	1.235600e+03
s23	1	EC	old	1.291700e+03
s23	1	EC	old	1.724900e+03
s23	1	EC	new	9.559000e+02
s23	1	EC	new	9.071000e+02
s23	1	EC	new	1.262200e+03
s23	1	EC	new	1.747300e+03
s23	1	EC	old	1.200400e+03
s23	1	EC	old	1.473600e+03
s23	1	EC	new	1.111700e+03
s23	1	EC	old	1.866800e+03
s23	1	EC	old	1.840900e+03
s23	1	EC	new	1197
s23	0	EC	new	1.554200e+03
s23	1	EC	old	1.230200e+03
s23	0	EC	old	1.546400e+03
s23	1	EC	new	8.295000e+02
s23	1	EC	old	1.735600e+03
s23	0	EC	new	9.787000e+02
s23	1	EC	new	1.156900e+03
s23	1	EC	new	1.090900e+03
s23	1	EC	new	1.102100e+03
s23	1	EC	old	1.261200e+03
s23	1	EC	new	1.396300e+03
s23	1	EC	old	1.188400e+03
s23	0	EC	new	1.744600e+03
s23	0	EC	old	2.639600e+03
s23	0	EC	new	1.022800e+03
s23	1	EC	old	1.715900e+03
s23	1	EC	new	1422
s23	1	EC	new	1.026100e+03
s23	1	EC	new	2.086200e+03
s23	1	EC	new	1.307300e+03
s23	0	EC	old	2.271500e+03
s23	0	EC	new	9.945000e+02
s23	1	EC	new	1.739700e+03
s23	1	EO	old	1.908900e+03
s23	1	EO	new	1043
s23	0	EO	new	1.537100e+03
s23	0	EO	old	1.647200e+03
s23	1	EO	new	1.402300e+03
s23	1	EO	old	1.349500e+03
s23	1	EO	new	1.031500e+03
s23	1	EO	old	1.963700e+03
s23	0	EO	new	2.402800e+03
s23	0	EO	new	1.375900e+03
s23	1	EO	new	1060
s23	1	EO	new	1.437200e+03
s23	1	EO	old	1.863200e+03
s23	0	EO	new	9.344000e+02
s23	1	EO	old	1.616600e+03
s23	1	EO	new	1.138700e+03
s23	0	EO	new	1.776800e+03
s23	0	EO	old	1.027800e+03
s23	1	EO	new	2545
s23	0	EO	new	1.431100e+03
s23	1	EO	old	1.242200e+03
s23	0	EO	new	8.823000e+02
s23	0	EO	old	2.383500e+03
s23	1	EO	new	1.040500e+03
s23	1	EO	new	1.139700e+03
s23	1	EO	old	1.686700e+03
s23	1	EO	new	1.278900e+03
s23	0	EO	new	1002
s23	0	EO	old	1.892200e+03
s23	1	EO	new	1.204200e+03
s23	1	EO	new	9.124000e+02
s23	0	EO	new	1.931500e+03
s23	0	EO	new	1.029700e+03
s23	1	EO	old	1.776800e+03
s23	0	EO	new	1.017800e+03
s23	1	EO	old	2860
s23	1	EO	new	1.183100e+03
s23	1	EO	new	1.083200e+03
s23	0	EO	old	2.049300e+03
s23	1	EO	old	1.464400e+03
s23	1	EO	new	1.325600e+03
s23	1	EO	new	1.141700e+03
s23	1	EO	new	1.307800e+03
s23	1	EO	old	1.118900e+03
s23	1	EO	new	1593
s23	1	EO	old	1.230200e+03
s23	1	EO	old	1.179200e+03
s23	1	EO	new	1.198400e+03
s23	1	EO	old	1.972400e+03
s23	1	EO	new	8.406000e+02
s23	0	EC	old	3.214200e+03
s23	1	EC	new	9.513000e+02
s23	1	EC	old	1.361400e+03
s23	1	EC	new	8.996000e+02
s23	1	EC	new	1.108700e+03
s23	1	EC	new	1.167800e+03
s23	1	EC	old	9.108000e+02
s23	1	EC	old	1341
s23	1	EC	new	1.486100e+03
s23	0	EC	new	1.040200e+03
s23	0	EC	new	1.083300e+03
s23	1	EC	new	9.885000e+02
s23	0	EC	old	1.767500e+03
s23	1	EC	new	9.427000e+02
s23	0	EC	old	1.432800e+03
s23	1	EC	new	7.649000e+02
s23	1	EC	old	1.123100e+03
s23	1	EC	new	1.094200e+03
s23	1	EC	old	1.218300e+03
s23	1	EC	new	1.029400e+03
s23	0	EC	new	1.130500e+03
s23	1	EC	old	1.319600e+03
s23	1	EC	new	1.344800e+03
s23	1	EC	old	1.356800e+03
s23	1	EC	old	1769
s23	1	EC	new	1.332100e+03
s23	1	EC	old	1.607200e+03
s23	0	EC	new	8.044000e+02
s23	1	EC	new	1.275500e+03
s23	1	EC	new	1.006600e+03
s23	1	EC	new	1.353800e+03
s23	1	EC	old	1.272800e+03
s23	1	EC	new	1.329900e+03
s23	1	EC	old	2199
s23	0	EC	new	1.257100e+03
s23	1	EC	old	1.945300e+03
s23	1	EC	old	1.699400e+03
s23	1	EC	old	1.059500e+03
s23	1	EC	old	1.275600e+03
s23	0	EC	new	1.967700e+03
s23	1	EC	old	1.584800e+03
s23	1	EC	new	1047
s23	1	EC	new	1216
s23	1	EC	old	1.465200e+03
s23	1	EC	new	1.011300e+03
s23	1	EC	new	1.192400e+03
s23	0	EC	new	1.361500e+03
s23	1	EC	new	1.704800e+03
s23	1	EC	old	2.145700e+03
s23	1	EC	new	1.785900e+03
